schedule_id,train_id,train_no,train_name,train_type,priority_value,priority_name,final_priority,station_id,station_name,scheduled_arrival,scheduled_departure,platform_no,track_id,order_no,avg_delay_minutes
778,371,46904,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.34,1,Jaipur Junction,2025-10-26 01:39:40.670,2025-10-26 01:51:40.670,3,1,4,70.3
779,371,46904,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.34,2,Bais Godam,2025-10-26 03:20:40.670,2025-10-26 03:29:40.670,7,1,5,70.3
780,371,46904,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.34,2,Bais Godam,2025-10-26 04:38:40.670,2025-10-26 04:40:40.670,5,1,6,70.3
781,371,46904,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.34,2,Bais Godam,2025-10-26 06:16:59.751,2025-10-26 06:26:59.751,9,1,7,70.3
782,371,46904,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.34,3,Dahar Ka Balaji,2025-10-26 08:22:40.670,2025-10-26 08:30:40.670,12,1,8,70.3
783,371,46904,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.34,4,Jaipur Gandhinagar,2025-10-26 10:48:40.670,2025-10-26 10:51:40.670,14,1,9,70.3
784,371,46904,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.34,4,Jaipur Gandhinagar,2025-10-26 12:18:40.670,2025-10-26 12:23:40.670,15,1,10,70.3
785,371,46904,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.34,5,Durgapura,2025-10-26 13:22:40.670,2025-10-26 13:33:40.670,17,1,11,70.3
786,371,46904,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.34,5,Durgapura,2025-10-26 14:09:40.670,2025-10-26 14:12:40.670,18,1,12,70.3
787,371,46904,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.34,5,Durgapura,2025-10-26 17:08:40.670,2025-10-26 17:21:40.670,17,1,13,70.3
788,371,46904,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.34,5,Durgapura,2025-10-26 18:35:40.670,2025-10-26 18:41:40.670,16,1,14,70.3
789,371,46904,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.34,5,Durgapura,2025-10-26 21:16:40.670,2025-10-26 21:19:40.670,16,1,15,70.3
790,371,46904,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.34,6,Kanakpura,2025-10-26 22:31:40.670,2025-10-26 22:44:40.670,19,1,16,70.3
791,371,46904,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.34,7,Getor Jagatpura,2025-10-26 23:34:49.141,2025-10-26 23:45:49.141,22,1,17,70.3
792,371,46904,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.34,8,Sanganer,2025-10-27 02:10:40.670,2025-10-27 02:25:40.670,26,1,18,70.3
793,371,46904,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.34,8,Sanganer,2025-10-27 03:01:40.670,2025-10-27 03:08:40.670,29,1,19,70.3
794,371,46904,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.34,10,Khatipura,2025-10-27 05:18:40.670,2025-10-27 05:30:40.670,36,1,20,70.3
795,121,73670,Antyodaya Express,SUPERFAST,1,SUPERFAST (Highest),3.35,2,Bais Godam,2025-10-15 07:02:52.866,2025-10-15 07:16:52.866,7,1,1,70.4
796,121,73670,Antyodaya Express,SUPERFAST,1,SUPERFAST (Highest),3.35,3,Dahar Ka Balaji,2025-10-15 10:14:52.866,2025-10-15 10:22:52.866,10,1,2,70.4
797,121,73670,Antyodaya Express,SUPERFAST,1,SUPERFAST (Highest),3.35,4,Jaipur Gandhinagar,2025-10-15 12:03:53.727,2025-10-15 12:14:53.727,15,1,3,70.4
798,121,73670,Antyodaya Express,SUPERFAST,1,SUPERFAST (Highest),3.35,4,Jaipur Gandhinagar,2025-10-15 14:36:52.866,2025-10-15 14:41:52.866,15,1,4,70.4
799,121,73670,Antyodaya Express,SUPERFAST,1,SUPERFAST (Highest),3.35,4,Jaipur Gandhinagar,2025-10-15 17:16:52.866,2025-10-15 17:30:52.866,13,1,5,70.4
800,121,73670,Antyodaya Express,SUPERFAST,1,SUPERFAST (Highest),3.35,4,Jaipur Gandhinagar,2025-10-15 20:30:52.866,2025-10-15 20:45:52.866,14,1,6,70.4
801,121,73670,Antyodaya Express,SUPERFAST,1,SUPERFAST (Highest),3.35,4,Jaipur Gandhinagar,2025-10-15 21:19:52.866,2025-10-15 21:22:52.866,15,1,7,70.4
802,121,73670,Antyodaya Express,SUPERFAST,1,SUPERFAST (Highest),3.35,5,Durgapura,2025-10-16 00:15:52.866,2025-10-16 00:21:52.866,18,1,8,70.4
803,121,73670,Antyodaya Express,SUPERFAST,1,SUPERFAST (Highest),3.35,5,Durgapura,2025-10-16 03:21:52.866,2025-10-16 03:24:52.866,17,1,9,70.4
804,121,73670,Antyodaya Express,SUPERFAST,1,SUPERFAST (Highest),3.35,7,Getor Jagatpura,2025-10-16 04:56:52.866,2025-10-16 05:08:52.866,23,1,10,70.4
805,121,73670,Antyodaya Express,SUPERFAST,1,SUPERFAST (Highest),3.35,7,Getor Jagatpura,2025-10-16 08:02:52.866,2025-10-16 08:06:52.866,22,1,11,70.4
806,121,73670,Antyodaya Express,SUPERFAST,1,SUPERFAST (Highest),3.35,9,Bindayaka,2025-10-16 11:04:52.866,2025-10-16 11:15:52.866,30,1,12,70.4
807,121,73670,Antyodaya Express,SUPERFAST,1,SUPERFAST (Highest),3.35,9,Bindayaka,2025-10-16 13:50:52.866,2025-10-16 13:53:52.866,32,1,13,70.4
808,121,73670,Antyodaya Express,SUPERFAST,1,SUPERFAST (Highest),3.35,9,Bindayaka,2025-10-16 15:00:52.866,2025-10-16 15:06:52.866,30,1,14,70.4
809,90,92826,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.35,1,Jaipur Junction,2025-10-03 07:54:19.767,2025-10-03 07:58:19.767,2,1,1,70.5
810,90,92826,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.35,2,Bais Godam,2025-10-03 09:15:19.767,2025-10-03 09:25:19.767,6,1,2,70.5
811,90,92826,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.35,3,Dahar Ka Balaji,2025-10-03 10:26:19.767,2025-10-03 10:32:19.767,10,1,3,70.5
812,90,92826,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.35,4,Jaipur Gandhinagar,2025-10-03 11:36:38.306,2025-10-03 11:47:38.306,14,1,4,70.5
813,90,92826,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.35,4,Jaipur Gandhinagar,2025-10-03 14:12:19.767,2025-10-03 14:19:19.767,13,1,5,70.5
814,90,92826,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.35,5,Durgapura,2025-10-03 16:16:19.767,2025-10-03 16:19:19.767,16,1,6,70.5
815,90,92826,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.35,5,Durgapura,2025-10-03 19:03:19.767,2025-10-03 19:13:19.767,18,1,7,70.5
816,90,92826,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.35,6,Kanakpura,2025-10-03 21:36:19.767,2025-10-03 21:41:19.767,20,1,8,70.5
817,90,92826,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.35,7,Getor Jagatpura,2025-10-03 22:49:19.767,2025-10-03 23:02:19.767,25,1,9,70.5
818,90,92826,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.35,7,Getor Jagatpura,2025-10-04 00:02:18.600,2025-10-04 00:08:18.600,23,1,10,70.5
819,90,92826,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.35,7,Getor Jagatpura,2025-10-04 00:57:19.767,2025-10-04 01:05:19.767,24,1,11,70.5
820,90,92826,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.35,7,Getor Jagatpura,2025-10-04 04:04:19.767,2025-10-04 04:18:19.767,22,1,12,70.5
821,90,92826,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.35,8,Sanganer,2025-10-04 06:11:19.767,2025-10-04 06:22:19.767,27,1,13,70.5
822,90,92826,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.35,8,Sanganer,2025-10-04 07:59:19.767,2025-10-04 08:11:19.767,27,1,14,70.5
823,90,92826,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.35,8,Sanganer,2025-10-04 09:17:19.767,2025-10-04 09:23:19.767,28,1,15,70.5
824,90,92826,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.35,9,Bindayaka,2025-10-04 10:07:19.767,2025-10-04 10:21:19.767,31,1,16,70.5
825,90,92826,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.35,9,Bindayaka,2025-10-04 12:25:19.767,2025-10-04 12:29:19.767,31,1,17,70.5
826,90,92826,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.35,9,Bindayaka,2025-10-04 13:12:19.767,2025-10-04 13:17:19.767,31,1,18,70.5
827,90,92826,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.35,10,Khatipura,2025-10-04 15:06:19.767,2025-10-04 15:19:19.767,37,1,19,70.5
828,90,92826,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.35,10,Khatipura,2025-10-04 17:04:06.935,2025-10-04 17:19:06.935,37,1,20,70.5
829,435,16066,Duronto Express,SUPERFAST,1,SUPERFAST (Highest),3.35,1,Jaipur Junction,2025-10-19 16:34:28.906,2025-10-19 16:49:28.906,3,1,1,70.5
830,435,16066,Duronto Express,SUPERFAST,1,SUPERFAST (Highest),3.35,1,Jaipur Junction,2025-10-19 17:10:59.232,2025-10-19 17:16:59.232,1,1,2,70.5
831,435,16066,Duronto Express,SUPERFAST,1,SUPERFAST (Highest),3.35,1,Jaipur Junction,2025-10-19 18:01:59.232,2025-10-19 18:10:59.232,2,1,3,70.5
832,435,16066,Duronto Express,SUPERFAST,1,SUPERFAST (Highest),3.35,2,Bais Godam,2025-10-19 20:43:59.232,2025-10-19 20:48:59.232,6,1,4,70.5
833,435,16066,Duronto Express,SUPERFAST,1,SUPERFAST (Highest),3.35,2,Bais Godam,2025-10-19 23:29:59.232,2025-10-19 23:37:59.232,5,1,5,70.5
834,435,16066,Duronto Express,SUPERFAST,1,SUPERFAST (Highest),3.35,3,Dahar Ka Balaji,2025-10-20 01:40:59.232,2025-10-20 01:55:59.232,11,1,6,70.5
835,435,16066,Duronto Express,SUPERFAST,1,SUPERFAST (Highest),3.35,3,Dahar Ka Balaji,2025-10-20 04:49:59.232,2025-10-20 04:54:59.232,11,1,7,70.5
836,435,16066,Duronto Express,SUPERFAST,1,SUPERFAST (Highest),3.35,3,Dahar Ka Balaji,2025-10-20 05:42:59.232,2025-10-20 05:53:59.232,12,1,8,70.5
837,435,16066,Duronto Express,SUPERFAST,1,SUPERFAST (Highest),3.35,3,Dahar Ka Balaji,2025-10-20 07:01:59.232,2025-10-20 07:04:59.232,11,1,9,70.5
838,435,16066,Duronto Express,SUPERFAST,1,SUPERFAST (Highest),3.35,4,Jaipur Gandhinagar,2025-10-20 09:01:59.232,2025-10-20 09:14:59.232,15,1,10,70.5
839,435,16066,Duronto Express,SUPERFAST,1,SUPERFAST (Highest),3.35,4,Jaipur Gandhinagar,2025-10-20 12:12:28.906,2025-10-20 12:21:28.906,13,1,11,70.5
840,435,16066,Duronto Express,SUPERFAST,1,SUPERFAST (Highest),3.35,4,Jaipur Gandhinagar,2025-10-20 14:03:59.232,2025-10-20 14:15:59.232,14,1,12,70.5
841,435,16066,Duronto Express,SUPERFAST,1,SUPERFAST (Highest),3.35,4,Jaipur Gandhinagar,2025-10-20 16:04:59.232,2025-10-20 16:08:59.232,14,1,13,70.5
842,435,16066,Duronto Express,SUPERFAST,1,SUPERFAST (Highest),3.35,4,Jaipur Gandhinagar,2025-10-20 18:11:59.232,2025-10-20 18:20:59.232,15,1,14,70.5
843,435,16066,Duronto Express,SUPERFAST,1,SUPERFAST (Highest),3.35,4,Jaipur Gandhinagar,2025-10-20 21:11:59.232,2025-10-20 21:26:59.232,14,1,15,70.5
844,435,16066,Duronto Express,SUPERFAST,1,SUPERFAST (Highest),3.35,7,Getor Jagatpura,2025-10-21 00:12:59.232,2025-10-21 00:17:59.232,25,1,16,70.5
845,435,16066,Duronto Express,SUPERFAST,1,SUPERFAST (Highest),3.35,7,Getor Jagatpura,2025-10-21 02:00:59.232,2025-10-21 02:05:59.232,24,1,17,70.5
846,435,16066,Duronto Express,SUPERFAST,1,SUPERFAST (Highest),3.35,8,Sanganer,2025-10-21 02:41:59.232,2025-10-21 02:51:59.232,29,1,18,70.5
847,435,16066,Duronto Express,SUPERFAST,1,SUPERFAST (Highest),3.35,8,Sanganer,2025-10-21 05:37:59.232,2025-10-21 05:51:59.232,29,1,19,70.5
848,435,16066,Duronto Express,SUPERFAST,1,SUPERFAST (Highest),3.35,8,Sanganer,2025-10-21 07:50:59.232,2025-10-21 07:57:59.232,29,1,20,70.5
849,421,55657,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.35,1,Jaipur Junction,2025-10-03 09:56:57.153,2025-10-03 10:07:57.153,4,1,1,70.6
850,421,55657,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.35,1,Jaipur Junction,2025-10-03 12:03:57.153,2025-10-03 12:16:57.153,4,1,2,70.6
851,421,55657,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.35,1,Jaipur Junction,2025-10-03 15:00:13.203,2025-10-03 15:02:13.203,2,1,3,70.6
852,421,55657,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.35,2,Bais Godam,2025-10-03 16:58:57.153,2025-10-03 17:02:57.153,5,1,4,70.6
853,421,55657,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.35,3,Dahar Ka Balaji,2025-10-03 19:03:57.153,2025-10-03 19:11:57.153,11,1,5,70.6
854,421,55657,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.35,3,Dahar Ka Balaji,2025-10-03 22:03:57.153,2025-10-03 22:12:57.153,10,1,6,70.6
855,421,55657,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.35,4,Jaipur Gandhinagar,2025-10-03 23:39:57.153,2025-10-03 23:54:57.153,15,1,7,70.6
856,421,55657,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.35,5,Durgapura,2025-10-04 01:50:57.153,2025-10-04 01:56:57.153,17,1,8,70.6
857,421,55657,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.35,5,Durgapura,2025-10-04 03:47:57.153,2025-10-04 03:50:57.153,17,1,9,70.6
858,421,55657,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.35,6,Kanakpura,2025-10-04 05:35:57.153,2025-10-04 05:38:57.153,21,1,10,70.6
859,421,55657,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.35,7,Getor Jagatpura,2025-10-04 08:33:57.153,2025-10-04 08:44:57.153,23,1,11,70.6
860,421,55657,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.35,7,Getor Jagatpura,2025-10-04 10:20:57.153,2025-10-04 10:22:57.153,25,1,12,70.6
861,421,55657,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.35,8,Sanganer,2025-10-04 12:09:57.153,2025-10-04 12:22:57.153,26,1,13,70.6
862,421,55657,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.35,8,Sanganer,2025-10-04 14:09:57.153,2025-10-04 14:16:57.153,28,1,14,70.6
863,421,55657,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.35,8,Sanganer,2025-10-04 15:32:57.153,2025-10-04 15:41:57.153,27,1,15,70.6
864,421,55657,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.35,9,Bindayaka,2025-10-04 16:54:57.153,2025-10-04 17:05:57.153,32,1,16,70.6
865,421,55657,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.35,9,Bindayaka,2025-10-04 18:14:58.194,2025-10-04 18:22:58.194,34,1,17,70.6
866,421,55657,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.35,10,Khatipura,2025-10-04 18:34:57.153,2025-10-04 18:43:57.153,36,1,18,70.6
867,421,55657,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.35,10,Khatipura,2025-10-04 20:33:57.153,2025-10-04 20:37:57.153,35,1,19,70.6
868,8,69519,Suvidha Express,SUPERFAST,1,SUPERFAST (Highest),3.36,1,Jaipur Junction,2025-10-08 15:09:20.948,2025-10-08 15:22:20.948,3,1,1,70.7
869,8,69519,Suvidha Express,SUPERFAST,1,SUPERFAST (Highest),3.36,1,Jaipur Junction,2025-10-08 15:52:20.948,2025-10-08 15:56:20.948,2,1,2,70.7
870,8,69519,Suvidha Express,SUPERFAST,1,SUPERFAST (Highest),3.36,1,Jaipur Junction,2025-10-08 17:16:20.948,2025-10-08 17:26:20.948,2,1,3,70.7
871,8,69519,Suvidha Express,SUPERFAST,1,SUPERFAST (Highest),3.36,1,Jaipur Junction,2025-10-08 20:04:20.948,2025-10-08 20:18:20.948,1,1,4,70.7
872,8,69519,Suvidha Express,SUPERFAST,1,SUPERFAST (Highest),3.36,2,Bais Godam,2025-10-08 22:42:20.948,2025-10-08 22:57:20.948,5,1,5,70.7
873,8,69519,Suvidha Express,SUPERFAST,1,SUPERFAST (Highest),3.36,2,Bais Godam,2025-10-09 00:19:20.948,2025-10-09 00:30:20.948,8,1,6,70.7
874,8,69519,Suvidha Express,SUPERFAST,1,SUPERFAST (Highest),3.36,2,Bais Godam,2025-10-09 02:36:20.948,2025-10-09 02:45:20.948,9,1,7,70.7
875,8,69519,Suvidha Express,SUPERFAST,1,SUPERFAST (Highest),3.36,3,Dahar Ka Balaji,2025-10-09 03:24:32.154,2025-10-09 03:30:32.154,12,1,8,70.7
876,8,69519,Suvidha Express,SUPERFAST,1,SUPERFAST (Highest),3.36,3,Dahar Ka Balaji,2025-10-09 04:37:07.733,2025-10-09 04:39:07.733,11,1,9,70.7
877,8,69519,Suvidha Express,SUPERFAST,1,SUPERFAST (Highest),3.36,4,Jaipur Gandhinagar,2025-10-09 07:33:20.948,2025-10-09 07:44:20.948,15,1,10,70.7
878,8,69519,Suvidha Express,SUPERFAST,1,SUPERFAST (Highest),3.36,4,Jaipur Gandhinagar,2025-10-09 10:48:55.120,2025-10-09 10:52:55.120,13,1,11,70.7
879,8,69519,Suvidha Express,SUPERFAST,1,SUPERFAST (Highest),3.36,4,Jaipur Gandhinagar,2025-10-09 12:00:20.948,2025-10-09 12:10:20.948,14,1,12,70.7
880,8,69519,Suvidha Express,SUPERFAST,1,SUPERFAST (Highest),3.36,5,Durgapura,2025-10-09 14:33:20.948,2025-10-09 14:47:20.948,17,1,13,70.7
881,8,69519,Suvidha Express,SUPERFAST,1,SUPERFAST (Highest),3.36,5,Durgapura,2025-10-09 16:55:20.948,2025-10-09 16:59:20.948,18,1,14,70.7
882,8,69519,Suvidha Express,SUPERFAST,1,SUPERFAST (Highest),3.36,5,Durgapura,2025-10-09 18:50:20.948,2025-10-09 19:02:20.948,17,1,15,70.7
883,8,69519,Suvidha Express,SUPERFAST,1,SUPERFAST (Highest),3.36,6,Kanakpura,2025-10-09 20:21:20.948,2025-10-09 20:27:20.948,21,1,16,70.7
884,8,69519,Suvidha Express,SUPERFAST,1,SUPERFAST (Highest),3.36,6,Kanakpura,2025-10-09 21:14:20.948,2025-10-09 21:17:20.948,20,1,17,70.7
885,8,69519,Suvidha Express,SUPERFAST,1,SUPERFAST (Highest),3.36,7,Getor Jagatpura,2025-10-09 22:58:20.948,2025-10-09 23:08:20.948,23,1,18,70.7
886,8,69519,Suvidha Express,SUPERFAST,1,SUPERFAST (Highest),3.36,7,Getor Jagatpura,2025-10-10 01:16:20.948,2025-10-10 01:22:20.948,22,1,19,70.7
887,8,69519,Suvidha Express,SUPERFAST,1,SUPERFAST (Highest),3.36,8,Sanganer,2025-10-10 02:30:53.369,2025-10-10 02:44:53.369,28,1,20,70.7
888,8,69519,Suvidha Express,SUPERFAST,1,SUPERFAST (Highest),3.36,8,Sanganer,2025-10-10 03:55:20.948,2025-10-10 04:09:20.948,28,1,21,70.7
889,8,69519,Suvidha Express,SUPERFAST,1,SUPERFAST (Highest),3.36,9,Bindayaka,2025-10-10 06:16:20.948,2025-10-10 06:30:20.948,32,1,22,70.7
890,8,69519,Suvidha Express,SUPERFAST,1,SUPERFAST (Highest),3.36,9,Bindayaka,2025-10-10 09:17:20.948,2025-10-10 09:22:20.948,31,1,23,70.7
891,8,69519,Suvidha Express,SUPERFAST,1,SUPERFAST (Highest),3.36,9,Bindayaka,2025-10-10 10:03:20.948,2025-10-10 10:12:20.948,31,1,24,70.7
892,8,69519,Suvidha Express,SUPERFAST,1,SUPERFAST (Highest),3.36,9,Bindayaka,2025-10-10 13:06:20.948,2025-10-10 13:21:20.948,30,1,25,70.7
893,8,69519,Suvidha Express,SUPERFAST,1,SUPERFAST (Highest),3.36,10,Khatipura,2025-10-10 15:52:14.271,2025-10-10 15:54:14.271,36,1,26,70.7
894,8,69519,Suvidha Express,SUPERFAST,1,SUPERFAST (Highest),3.36,10,Khatipura,2025-10-10 16:59:20.948,2025-10-10 17:11:20.948,35,1,27,70.7
895,367,15205,Duronto Express,SUPERFAST,1,SUPERFAST (Highest),3.37,1,Jaipur Junction,2025-10-12 19:12:08.687,2025-10-12 19:25:08.687,4,1,1,71.1
896,367,15205,Duronto Express,SUPERFAST,1,SUPERFAST (Highest),3.37,1,Jaipur Junction,2025-10-12 20:27:08.687,2025-10-12 20:36:08.687,2,1,2,71.1
897,367,15205,Duronto Express,SUPERFAST,1,SUPERFAST (Highest),3.37,2,Bais Godam,2025-10-12 22:02:08.687,2025-10-12 22:06:08.687,5,1,3,71.1
898,367,15205,Duronto Express,SUPERFAST,1,SUPERFAST (Highest),3.37,3,Dahar Ka Balaji,2025-10-13 00:10:50.604,2025-10-13 00:18:50.604,12,1,4,71.1
899,367,15205,Duronto Express,SUPERFAST,1,SUPERFAST (Highest),3.37,3,Dahar Ka Balaji,2025-10-13 01:59:08.687,2025-10-13 02:09:08.687,10,1,5,71.1
900,367,15205,Duronto Express,SUPERFAST,1,SUPERFAST (Highest),3.37,5,Durgapura,2025-10-13 03:54:08.687,2025-10-13 04:04:08.687,18,1,6,71.1
901,367,15205,Duronto Express,SUPERFAST,1,SUPERFAST (Highest),3.37,5,Durgapura,2025-10-13 05:38:43.223,2025-10-13 05:40:43.223,18,1,7,71.1
902,367,15205,Duronto Express,SUPERFAST,1,SUPERFAST (Highest),3.37,5,Durgapura,2025-10-13 07:15:08.687,2025-10-13 07:23:08.687,17,1,8,71.1
903,367,15205,Duronto Express,SUPERFAST,1,SUPERFAST (Highest),3.37,6,Kanakpura,2025-10-13 08:41:08.687,2025-10-13 08:45:08.687,20,1,9,71.1
904,367,15205,Duronto Express,SUPERFAST,1,SUPERFAST (Highest),3.37,7,Getor Jagatpura,2025-10-13 09:54:08.687,2025-10-13 10:06:08.687,23,1,10,71.1
905,367,15205,Duronto Express,SUPERFAST,1,SUPERFAST (Highest),3.37,7,Getor Jagatpura,2025-10-13 12:54:08.687,2025-10-13 13:01:08.687,24,1,11,71.1
906,367,15205,Duronto Express,SUPERFAST,1,SUPERFAST (Highest),3.37,9,Bindayaka,2025-10-13 14:46:08.687,2025-10-13 14:54:08.687,30,1,12,71.1
907,367,15205,Duronto Express,SUPERFAST,1,SUPERFAST (Highest),3.37,9,Bindayaka,2025-10-13 15:39:08.687,2025-10-13 15:48:08.687,32,1,13,71.1
908,367,15205,Duronto Express,SUPERFAST,1,SUPERFAST (Highest),3.37,10,Khatipura,2025-10-13 18:14:18.702,2025-10-13 18:22:18.702,38,1,14,71.1
909,367,15205,Duronto Express,SUPERFAST,1,SUPERFAST (Highest),3.37,10,Khatipura,2025-10-13 19:31:08.687,2025-10-13 19:39:08.687,36,1,15,71.1
910,497,54194,Suvidha Express,SUPERFAST,1,SUPERFAST (Highest),3.37,1,Jaipur Junction,2025-10-06 01:05:13.593,2025-10-06 01:15:13.593,4,1,1,71.2
911,497,54194,Suvidha Express,SUPERFAST,1,SUPERFAST (Highest),3.37,1,Jaipur Junction,2025-10-06 04:13:13.593,2025-10-06 04:17:13.593,4,1,2,71.2
912,497,54194,Suvidha Express,SUPERFAST,1,SUPERFAST (Highest),3.37,2,Bais Godam,2025-10-06 05:53:13.593,2025-10-06 06:06:13.593,9,1,3,71.2
913,497,54194,Suvidha Express,SUPERFAST,1,SUPERFAST (Highest),3.37,2,Bais Godam,2025-10-06 07:23:13.593,2025-10-06 07:28:13.593,5,1,4,71.2
914,497,54194,Suvidha Express,SUPERFAST,1,SUPERFAST (Highest),3.37,3,Dahar Ka Balaji,2025-10-06 10:15:13.593,2025-10-06 10:23:13.593,11,1,5,71.2
915,497,54194,Suvidha Express,SUPERFAST,1,SUPERFAST (Highest),3.37,3,Dahar Ka Balaji,2025-10-06 11:26:13.593,2025-10-06 11:38:13.593,10,1,6,71.2
916,497,54194,Suvidha Express,SUPERFAST,1,SUPERFAST (Highest),3.37,3,Dahar Ka Balaji,2025-10-06 12:57:13.593,2025-10-06 13:04:13.593,11,1,7,71.2
917,497,54194,Suvidha Express,SUPERFAST,1,SUPERFAST (Highest),3.37,4,Jaipur Gandhinagar,2025-10-06 13:44:13.593,2025-10-06 13:57:13.593,14,1,8,71.2
918,497,54194,Suvidha Express,SUPERFAST,1,SUPERFAST (Highest),3.37,4,Jaipur Gandhinagar,2025-10-06 16:36:13.593,2025-10-06 16:44:13.593,13,1,9,71.2
919,497,54194,Suvidha Express,SUPERFAST,1,SUPERFAST (Highest),3.37,5,Durgapura,2025-10-06 19:16:13.593,2025-10-06 19:26:13.593,17,1,10,71.2
920,497,54194,Suvidha Express,SUPERFAST,1,SUPERFAST (Highest),3.37,6,Kanakpura,2025-10-06 22:12:57.907,2025-10-06 22:19:57.907,19,1,11,71.2
921,497,54194,Suvidha Express,SUPERFAST,1,SUPERFAST (Highest),3.37,6,Kanakpura,2025-10-06 23:42:13.593,2025-10-06 23:46:13.593,21,1,12,71.2
922,497,54194,Suvidha Express,SUPERFAST,1,SUPERFAST (Highest),3.37,7,Getor Jagatpura,2025-10-07 02:26:13.593,2025-10-07 02:37:13.593,24,1,13,71.2
923,497,54194,Suvidha Express,SUPERFAST,1,SUPERFAST (Highest),3.37,7,Getor Jagatpura,2025-10-07 04:28:13.593,2025-10-07 04:33:13.593,24,1,14,71.2
924,497,54194,Suvidha Express,SUPERFAST,1,SUPERFAST (Highest),3.37,7,Getor Jagatpura,2025-10-07 05:56:13.593,2025-10-07 06:00:13.593,22,1,15,71.2
925,497,54194,Suvidha Express,SUPERFAST,1,SUPERFAST (Highest),3.37,8,Sanganer,2025-10-07 08:21:13.593,2025-10-07 08:31:13.593,29,1,16,71.2
926,497,54194,Suvidha Express,SUPERFAST,1,SUPERFAST (Highest),3.37,9,Bindayaka,2025-10-07 09:39:13.593,2025-10-07 09:44:13.593,31,1,17,71.2
