id,train_id,timestamp,current_station,next_station,status,speed_kmph,position_m,delayed_minutes,actual_arrival,actual_departure,eta,etd,train_no,from_code,to_code
"2246","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","110.80","98399.01","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:34:40 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:10:12 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"2247","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","75.39","9465.34","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:13:54 GMT+0530 (India Standard Time)","Fri Sep 19 2025 16:16:43 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"2248","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","70.84","109784.95","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 10:53:03 GMT+0530 (India Standard Time)","Fri Sep 19 2025 17:12:07 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"2249","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","48.90","74174.54","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:12:09 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:54:58 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"2250","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","69.80","71983.55","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:33:11 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:03:05 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"2251","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","52.45","108286.20","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:29:45 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:04:31 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"2252","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","74.22","17465.00","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 11:51:39 GMT+0530 (India Standard Time)","Fri Sep 19 2025 17:32:22 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"2253","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","95.33","129963.33","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:06:20 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:10:00 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"2254","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","74.61","238549.00","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 11:12:31 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:13:47 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"2255","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","87.93","1380.29","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:47:07 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:50:05 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"2256","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","104.08","3462.81","23","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:53:53 GMT+0530 (India Standard Time)","Fri Sep 19 2025 17:05:16 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"2257","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","70.40","174850.09","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 11:44:20 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:24:47 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"2258","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","116.41","27877.28","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:34:37 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:49:10 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"2259","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","91.36","155598.85","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:37:53 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:18:04 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"2260","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","54.75","75148.90","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 10:36:15 GMT+0530 (India Standard Time)","Fri Sep 19 2025 17:39:33 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"2261","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","78.52","9667.21","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:22:03 GMT+0530 (India Standard Time)","Fri Sep 19 2025 16:08:42 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"2262","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","106.99","11429.06","23","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:05:26 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:49:19 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"2263","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","108.36","169542.26","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:30:53 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:33:23 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"2264","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","114.40","123613.92","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:40:22 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:52:57 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"2265","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","62.02","71552.74","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 11:59:37 GMT+0530 (India Standard Time)","Fri Sep 19 2025 16:29:19 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"2266","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","56.71","98172.88","7","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:54:48 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:06:29 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"2267","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","65.11","42255.28","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 11:23:25 GMT+0530 (India Standard Time)","Fri Sep 19 2025 17:35:48 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"2268","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","67.16","47974.77","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:03:10 GMT+0530 (India Standard Time)","Fri Sep 19 2025 16:52:07 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"2269","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","85.51","136746.93","23","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:45:10 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:40:02 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"2270","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","41.42","145734.00","15","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 08:42:34 GMT+0530 (India Standard Time)","Fri Sep 19 2025 17:39:27 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"2271","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","118.18","10387.53","26","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:41:00 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:17:52 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"2272","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","60.57","14801.30","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:19:54 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:03:35 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"2273","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","79.48","2643.31","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:54:26 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:41:43 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"2274","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","50.65","2283.12","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:26:09 GMT+0530 (India Standard Time)","Fri Sep 19 2025 17:09:18 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"2275","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","103.03","31216.61","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:08:41 GMT+0530 (India Standard Time)","Fri Sep 19 2025 16:11:18 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"2276","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","64.42","2192.72","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:26:11 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:09:55 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"2277","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","112.88","132697.04","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:04:32 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:23:05 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"2278","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","74.19","12749.61","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:35:30 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:52:20 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"2279","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","99.26","79492.35","18","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:36:20 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:31:46 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"2280","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","95.76","41962.34","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:10:36 GMT+0530 (India Standard Time)","Fri Sep 19 2025 16:01:15 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"2281","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","64.28","706.66","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:47:51 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:51:38 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"2282","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","51.87","109315.18","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 11:23:54 GMT+0530 (India Standard Time)","Fri Sep 19 2025 16:07:48 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"2283","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","101.38","4461.72","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:43:52 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:51:38 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"2284","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","40.07","22971.81","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 11:40:32 GMT+0530 (India Standard Time)","Fri Sep 19 2025 17:23:13 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"2285","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","62.15","137436.96","7","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 11:45:43 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:46:45 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"2286","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","99.94","19824.05","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:27:46 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:58:29 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"2287","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","54.95","27386.03","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:42:30 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:25:45 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"2288","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","110.72","36321.95","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 16:29:23 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"2289","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","52.99","88873.64","27","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:26:19 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:58:12 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"2290","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","53.72","6535.97","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:32:47 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:58:04 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"2291","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","95.76","25647.61","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:28:20 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:53:45 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"2292","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","50.49","45091.50","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:48:58 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:55:36 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"2293","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","68.47","100049.56","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:37:38 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:32:50 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"2294","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","68.37","83767.38","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:04:30 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:20:07 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"2295","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","53.97","80977.00","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:02:47 GMT+0530 (India Standard Time)","Fri Sep 19 2025 16:05:21 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"2296","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","118.89","22258.38","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:10:36 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:16:19 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"2297","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","52.13","171807.86","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 09:18:01 GMT+0530 (India Standard Time)","Fri Sep 19 2025 17:02:23 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"2298","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","44.58","17630.98","12","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:15:36 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:10:49 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"2299","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","47.24","183815.39","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 08:59:35 GMT+0530 (India Standard Time)","Fri Sep 19 2025 16:45:06 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"2300","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","56.64","46473.37","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:29:32 GMT+0530 (India Standard Time)","Fri Sep 19 2025 16:19:23 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"2301","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","87.36","109602.04","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:30:08 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:52:44 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"2302","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","70.02","9198.94","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:38:10 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:52:06 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"2303","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","114.93","81881.40","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:49:31 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:05:54 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"2304","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","85.06","59795.08","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:05:16 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:50:42 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"2305","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","84.49","71296.67","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:25:07 GMT+0530 (India Standard Time)","Fri Sep 19 2025 16:22:24 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"2306","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","72.57","47036.58","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:20:50 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:38:26 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"2307","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","55.50","8474.63","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:30:37 GMT+0530 (India Standard Time)","Fri Sep 19 2025 16:58:22 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"2308","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","43.38","43226.80","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:59:17 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:39:05 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"2309","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","74.79","30269.81","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 11:59:14 GMT+0530 (India Standard Time)","Fri Sep 19 2025 17:14:38 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"2310","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","98.62","194521.28","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:15:41 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:24:06 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"2311","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","47.48","89217.00","21","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 11:39:35 GMT+0530 (India Standard Time)","Fri Sep 19 2025 16:26:49 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
